customer_id,age,gender,education,income,purchase_amount,purchase_date,product_category,rating,discount_percent,shipping_cost,total_cost,discount_amount,final_price,price_per_rating,income_purchase_ratio,age_squared,spending_power_index,education_encoded,gender_Female,gender_Male,gender_Other,product_category_Books,product_category_Clothing,product_category_Electronics,product_category_Food,product_category_Home,age_group,income_bracket,purchase_category,rating_category,discount_tier,price_quartile,spending_ratio_bin,purchase_date_year,purchase_date_month,purchase_date_month_name,purchase_date_day,purchase_date_day_of_week,purchase_date_day_name,purchase_date_quarter,purchase_date_week_of_year,purchase_date_is_weekend,purchase_date_is_month_start,purchase_date_is_month_end,purchase_date_days_since_epoch,purchase_date_season,purchase_date_days_from_today,purchase_date_is_recent,income_anomaly_zscore,income_anomaly_iqr,income_is_anomaly,purchase_amount_anomaly_zscore,purchase_amount_anomaly_iqr,purchase_amount_is_anomaly,final_price_anomaly_zscore,final_price_anomaly_iqr,final_price_is_anomaly,age_anomaly_zscore,age_anomaly_iqr,age_is_anomaly,rating_anomaly_zscore,rating_anomaly_iqr,rating_is_anomaly,discount_percent_anomaly_zscore,discount_percent_anomaly_iqr,discount_percent_is_anomaly,shipping_cost_anomaly_zscore,shipping_cost_anomaly_iqr,shipping_cost_is_anomaly,total_cost_anomaly_zscore,total_cost_anomaly_iqr,total_cost_is_anomaly,discount_amount_anomaly_zscore,discount_amount_anomaly_iqr,discount_amount_is_anomaly,price_per_rating_anomaly_zscore,price_per_rating_anomaly_iqr,price_per_rating_is_anomaly,anomaly_score,has_any_anomaly
769,58,Female,PhD,27521,2957.28,2025-12-22 15:09:28.487147,Books,4.9,2.05,11.26,2968.5400000000004,60.62,2907.92,593.45,10.75,3364,0.47,3,True,False,False,True,False,False,False,False,51-65,Low,Very High,Excellent,No Discount,Q3,"(9.558, 14.332]",2025,12,December,22,0,Monday,4,52,0,0,0,20444,Winter,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770,47,Male,High School,91707,3308.46,2025-05-25 15:09:28.487150,Electronics,4.8,17.36,12.85,3321.31,574.35,2746.96,572.28,3.61,2209,1.95,0,False,True,False,False,False,True,False,False,36-50,Upper-Middle,Very High,Excellent,Low Discount,Q3,"(-0.0139, 4.784]",2025,5,May,25,6,Sunday,2,21,1,0,0,20233,Spring,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
771,34,Other,Bachelor,43481,401.49,2025-04-16 15:09:28.487153,Books,4.2,13.26,23.97,425.46000000000004,53.24,372.22,88.62,0.92,1156,1.28,1,False,False,True,True,False,False,False,False,26-35,Lower-Middle,Low,Excellent,Low Discount,Q1,"(-0.0139, 4.784]",2025,4,April,16,2,Wednesday,2,16,0,0,0,20194,Spring,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
772,66,Other,High School,38474,2727.04,2025-12-22 15:09:28.487155,Electronics,2.0,34.3,18.36,2745.4,935.37,1810.03,905.02,7.09,4356,0.58,0,False,False,True,False,False,True,False,False,65+,Lower-Middle,Very High,Poor,Medium Discount,Q2,"(4.784, 9.558]",2025,12,December,22,0,Monday,4,52,0,0,0,20444,Winter,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773,79,Female,Bachelor,66760,3549.51,2025-05-06 15:09:28.487158,Clothing,1.3,47.44,45.69,3595.2000000000003,1683.89,1911.31,1470.24,5.32,6241,0.85,1,True,False,False,False,True,False,False,False,65+,Middle,Very High,Poor,High Discount,Q2,"(4.784, 9.558]",2025,5,May,6,1,Tuesday,2,19,0,0,0,20214,Spring,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
774,37,Male,PhD,75718,844.93,2025-11-05 15:09:28.487161,Electronics,2.3,13.4,18.41,863.3399999999999,113.22,750.12,326.14,1.12,1369,2.05,3,False,True,False,False,False,True,False,False,36-50,Upper-Middle,Medium,Fair,Low Discount,Q1,"(-0.0139, 4.784]",2025,11,November,5,2,Wednesday,4,45,0,0,0,20397,Fall,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
775,65,Male,PhD,64629,3905.35,2025-07-05 15:09:28.487164,Clothing,2.1,40.57,18.67,3924.02,1584.4,2339.62,1114.1,6.04,4225,0.99,3,False,True,False,False,True,False,False,False,51-65,Middle,Very High,Fair,High Discount,Q3,"(4.784, 9.558]",2025,7,July,5,5,Saturday,3,27,1,0,0,20274,Summer,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
776,42,Female,PhD,65232,2923.03,2025-06-16 15:09:28.487167,Clothing,3.0,2.77,19.18,2942.21,80.97,2861.24,953.75,4.48,1764,1.55,3,True,False,False,False,True,False,False,False,36-50,Middle,Very High,Fair,No Discount,Q3,"(-0.0139, 4.784]",2025,6,June,16,0,Monday,2,25,0,0,0,20255,Summer,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
777,39,Other,PhD,106544,4761.59,2025-08-14 15:09:28.487170,Electronics,4.1,26.91,41.83,4803.42,1281.34,3522.08,859.04,4.47,1521,2.73,3,False,False,True,False,False,True,False,False,36-50,High,Very High,Excellent,Medium Discount,Q4,"(-0.0139, 4.784]",2025,8,August,14,3,Thursday,3,33,0,0,0,20314,Summer,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
778,30,Female,Bachelor,87169,221.69,2025-11-27 15:09:28.487172,Food,4.4,3.53,32.54,254.23,7.83,246.4,56.0,0.25,900,2.91,1,True,False,False,False,False,False,True,False,26-35,Upper-Middle,Low,Excellent,No Discount,Q1,"(-0.0139, 4.784]",2025,11,November,27,3,Thursday,4,48,0,0,0,20419,Fall,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
779,76,Other,Master,147941,1333.98,2025-08-16 15:09:28.487176,Electronics,4.4,46.7,30.71,1364.69,622.97,741.72,168.57,0.9,5776,1.95,2,False,False,True,False,False,True,False,False,65+,High,High,Excellent,High Discount,Q1,"(-0.0139, 4.784]",2025,8,August,16,5,Saturday,3,33,1,0,0,20316,Summer,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,36,Male,Bachelor,70669,3011.75,2025-06-11 15:09:28.487178,Home,2.4,38.32,16.71,3028.46,1154.1,1874.36,780.98,4.26,1296,1.96,1,False,True,False,False,False,False,False,True,36-50,Middle,Very High,Fair,Medium Discount,Q2,"(-0.0139, 4.784]",2025,6,June,11,2,Wednesday,2,24,0,0,0,20250,Summer,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
781,66,Other,High School,98021,1489.83,2025-02-28 15:09:28.487181,Home,3.7,32.9,40.9,1530.73,490.15,1040.58,281.24,1.52,4356,1.49,0,False,False,True,False,False,False,False,True,65+,Upper-Middle,High,Good,Medium Discount,Q2,"(-0.0139, 4.784]",2025,2,February,28,4,Friday,1,9,0,0,1,20147,Winter,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
782,53,Female,PhD,129153,3574.98,2025-06-25 15:09:28.487184,Food,2.3,41.19,1.92,3576.9,1472.53,2104.37,914.94,2.77,2809,2.44,3,True,False,False,False,False,False,True,False,51-65,High,Very High,Fair,High Discount,Q3,"(-0.0139, 4.784]",2025,6,June,25,2,Wednesday,2,26,0,0,0,20264,Summer,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
783,29,Male,PhD,89184,3797.44,2025-02-23 15:09:28.487187,Clothing,1.2,32.38,43.54,3840.98,1229.61,2611.37,2176.14,4.26,841,3.08,3,False,True,False,False,True,False,False,False,26-35,Upper-Middle,Very High,Poor,Medium Discount,Q3,"(-0.0139, 4.784]",2025,2,February,23,6,Sunday,1,8,1,0,0,20142,Winter,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784,78,Female,High School,67945,521.55,2025-08-18 15:09:28.487190,Food,3.8,48.45,25.64,547.1899999999999,252.69,294.5,77.5,0.77,6084,0.87,0,True,False,False,False,False,False,True,False,65+,Middle,Medium,Good,High Discount,Q1,"(-0.0139, 4.784]",2025,8,August,18,0,Monday,3,34,0,0,0,20318,Summer,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
785,58,Female,Bachelor,348843,8448.304667053519,2025-05-10 15:09:28.487193,Home,1.0,35.7,19.91,8468.214667053518,3016.04,5452.17,5452.17,2.42,3364,6.01,1,True,False,False,False,False,False,False,True,51-65,High,Very High,Poor,Medium Discount,Q4,"(-0.0139, 4.784]",2025,5,May,10,5,Saturday,2,19,1,0,0,20218,Spring,283,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,5,1
786,36,Other,Master,146468,2549.36,2025-07-23 15:09:28.487196,Food,2.6,46.23,24.86,2574.2200000000003,1178.57,1395.65,536.79,1.74,1296,4.07,2,False,False,True,False,False,False,True,False,36-50,High,Very High,Fair,High Discount,Q2,"(-0.0139, 4.784]",2025,7,July,23,2,Wednesday,3,30,0,0,0,20292,Summer,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787,29,Female,Master,103457,1852.71,2025-04-20 15:09:28.487199,Electronics,2.3,25.86,33.37,1886.08,479.11,1406.97,611.73,1.79,841,3.57,2,True,False,False,False,False,True,False,False,26-35,High,High,Fair,Medium Discount,Q2,"(-0.0139, 4.784]",2025,4,April,20,6,Sunday,2,16,1,0,0,20198,Spring,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
788,26,Other,High School,419700,14614.893498890902,2025-04-28 15:09:28.487201,Food,3.8,5.85,0.64,14615.533498890902,854.97,13760.56,3621.2,3.48,676,16.14,0,False,False,True,False,False,False,True,False,26-35,High,Very High,Good,No Discount,Q4,"(-0.0139, 4.784]",2025,4,April,28,0,Monday,2,18,0,0,0,20206,Spring,295,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,5,1
789,24,Male,Master,414340,12823.76357040777,2025-11-13 15:09:28.487204,Clothing,4.1,26.41,43.58,12867.34357040777,3386.76,9480.58,2312.34,3.09,576,17.26,2,False,True,False,False,True,False,False,False,18-25,High,Very High,Excellent,Medium Discount,Q4,"(-0.0139, 4.784]",2025,11,November,13,3,Thursday,4,46,0,0,0,20405,Fall,96,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,5,1
790,45,Other,Bachelor,88673,3489.07,2025-07-25 15:09:28.487207,Electronics,2.2,6.34,22.34,3511.4100000000003,221.21,3290.2,1495.55,3.93,2025,1.97,1,False,False,True,False,False,True,False,False,36-50,Upper-Middle,Very High,Fair,No Discount,Q4,"(-0.0139, 4.784]",2025,7,July,25,4,Friday,3,30,0,0,0,20294,Summer,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791,31,Male,Bachelor,141673,3574.49,2025-10-04 15:09:28.487210,Books,4.2,29.62,17.15,3591.64,1058.76,2532.88,603.07,2.52,961,4.57,1,False,True,False,True,False,False,False,False,26-35,High,Very High,Excellent,Medium Discount,Q3,"(-0.0139, 4.784]",2025,10,October,4,5,Saturday,4,40,1,0,0,20365,Fall,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
792,48,Other,High School,85633,2313.96,2025-08-18 15:09:28.487213,Home,2.2,24.12,6.91,2320.87,558.13,1762.74,801.25,2.7,2304,1.78,0,False,False,True,False,False,False,False,True,36-50,Upper-Middle,Very High,Fair,Low Discount,Q2,"(-0.0139, 4.784]",2025,8,August,18,0,Monday,3,34,0,0,0,20318,Summer,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
793,69,Female,Bachelor,96943,4605.76,2025-12-04 15:09:28.487216,Home,2.8,31.13,21.97,4627.7300000000005,1433.77,3193.96,1140.7,4.75,4761,1.4,1,True,False,False,False,False,False,False,True,65+,Upper-Middle,Very High,Fair,Medium Discount,Q4,"(-0.0139, 4.784]",2025,12,December,4,3,Thursday,4,49,0,0,0,20426,Winter,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
794,36,Other,PhD,116111,3476.03,2025-05-07 15:09:28.487218,Food,3.9,0.5,24.82,3500.8500000000004,17.38,3483.47,893.2,2.99,1296,3.23,3,False,False,True,False,False,False,True,False,36-50,High,Very High,Good,No Discount,Q4,"(-0.0139, 4.784]",2025,5,May,7,2,Wednesday,2,19,0,0,0,20215,Spring,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795,75,Other,High School,98258,3647.62,2025-09-29 15:09:28.487221,Electronics,3.8,9.74,20.18,3667.7999999999997,355.28,3312.52,871.72,3.71,5625,1.31,0,False,False,True,False,False,True,False,False,65+,Upper-Middle,Very High,Good,No Discount,Q4,"(-0.0139, 4.784]",2025,9,September,29,0,Monday,3,40,0,0,0,20360,Fall,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
796,64,Male,Bachelor,32924,4309.84,2025-06-26 15:09:28.487224,Books,4.9,24.57,33.93,4343.77,1058.93,3284.84,670.38,13.09,4096,0.51,1,False,True,False,True,False,False,False,False,51-65,Lower-Middle,Very High,Excellent,Low Discount,Q4,"(9.558, 14.332]",2025,6,June,26,3,Thursday,2,26,0,0,0,20265,Summer,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797,33,Female,High School,89286,1377.62,2026-01-24 15:09:28.487227,Electronics,1.9,47.53,21.04,1398.6599999999999,654.78,743.88,391.52,1.54,1089,2.71,0,True,False,False,False,False,True,False,False,26-35,Upper-Middle,High,Poor,High Discount,Q1,"(-0.0139, 4.784]",2026,1,January,24,5,Saturday,1,4,1,0,0,20477,Winter,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798,70,Other,Master,113269,4037.28,2025-05-04 15:09:28.487230,Home,3.6,19.18,48.07,4085.3500000000004,774.35,3311.0,919.72,3.56,4900,1.62,2,False,False,True,False,False,False,False,True,65+,High,Very High,Good,Low Discount,Q4,"(-0.0139, 4.784]",2025,5,May,4,6,Sunday,2,18,1,0,0,20212,Spring,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,22,Female,Bachelor,147563,984.25,2025-12-13 15:09:28.487233,Electronics,3.4,21.22,29.96,1014.21,208.86,805.35,236.87,0.67,484,6.71,1,True,False,False,False,False,True,False,False,18-25,High,Medium,Good,Low Discount,Q1,"(-0.0139, 4.784]",2025,12,December,13,5,Saturday,4,50,1,0,0,20435,Winter,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,52,Other,PhD,94071,1733.26,2025-06-13 15:09:28.487236,Books,4.7,35.73,40.37,1773.6299999999999,619.29,1154.34,245.6,1.84,2704,1.81,3,False,False,True,True,False,False,False,False,51-65,Upper-Middle,High,Excellent,Medium Discount,Q2,"(-0.0139, 4.784]",2025,6,June,13,4,Friday,2,24,0,0,0,20252,Summer,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,29,Other,Bachelor,77326,1684.7,2025-10-23 15:09:28.487238,Food,1.6,30.19,5.47,1690.17,508.61,1181.56,738.47,2.18,841,2.67,1,False,False,True,False,False,False,True,False,26-35,Upper-Middle,High,Poor,Medium Discount,Q2,"(-0.0139, 4.784]",2025,10,October,23,3,Thursday,4,43,0,0,0,20384,Fall,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
802,42,Female,High School,110023,4892.84,2025-12-07 15:09:28.487241,Clothing,4.0,14.95,19.86,4912.7,731.48,4181.22,1045.3,4.45,1764,2.62,0,True,False,False,False,True,False,False,False,36-50,High,Very High,Good,Low Discount,Q4,"(-0.0139, 4.784]",2025,12,December,7,6,Sunday,4,49,1,0,0,20429,Winter,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
803,69,Other,High School,140101,4284.12,2025-05-12 15:09:28.487244,Electronics,3.3,20.54,16.84,4300.96,879.96,3421.0,1036.67,3.06,4761,2.03,0,False,False,True,False,False,True,False,False,65+,High,Very High,Good,Low Discount,Q4,"(-0.0139, 4.784]",2025,5,May,12,0,Monday,2,20,0,0,0,20220,Spring,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804,76,Female,Bachelor,50651,3508.84,2025-02-23 15:09:28.487247,Clothing,2.1,10.88,28.47,3537.31,381.76,3155.55,1502.64,6.93,5776,0.67,1,True,False,False,False,True,False,False,False,65+,Middle,Very High,Fair,Low Discount,Q4,"(4.784, 9.558]",2025,2,February,23,6,Sunday,1,8,1,0,0,20142,Winter,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
805,38,Other,PhD,90202,3638.01,2026-02-08 15:09:28.487250,Home,2.9,48.3,43.06,3681.07,1757.16,1923.91,663.42,4.03,1444,2.37,3,False,False,True,False,False,False,False,True,36-50,Upper-Middle,Very High,Fair,High Discount,Q2,"(-0.0139, 4.784]",2026,2,February,8,6,Sunday,1,6,1,0,0,20492,Winter,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806,53,Male,PhD,68777,2814.74,2025-07-22 15:09:28.487253,Food,2.3,6.53,3.92,2818.66,183.8,2634.86,1145.59,4.09,2809,1.3,3,False,True,False,False,False,False,True,False,51-65,Middle,Very High,Fair,No Discount,Q3,"(-0.0139, 4.784]",2025,7,July,22,1,Tuesday,3,30,0,0,0,20291,Summer,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
807,70,Female,PhD,36994,4735.98,2025-04-01 15:09:28.487255,Food,3.3,18.59,3.63,4739.61,880.42,3859.19,1169.45,12.8,4900,0.53,3,True,False,False,False,False,False,True,False,65+,Lower-Middle,Very High,Good,Low Discount,Q4,"(9.558, 14.332]",2025,4,April,1,1,Tuesday,2,14,0,1,0,20179,Spring,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808,40,Other,High School,87263,2486.33,2025-09-19 15:09:28.487258,Electronics,4.6,1.29,42.52,2528.85,32.07,2496.78,542.78,2.85,1600,2.18,0,False,False,True,False,False,True,False,False,36-50,Upper-Middle,Very High,Excellent,No Discount,Q3,"(-0.0139, 4.784]",2025,9,September,19,4,Friday,3,38,0,0,0,20350,Fall,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
809,33,Other,Bachelor,79634,1908.78,2026-02-13 15:09:28.487261,Food,3.3,11.09,10.64,1919.42,211.68,1707.74,517.5,2.4,1089,2.41,1,False,False,True,False,False,False,True,False,26-35,Upper-Middle,High,Good,Low Discount,Q2,"(-0.0139, 4.784]",2026,2,February,13,4,Friday,1,7,0,0,0,20497,Winter,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810,74,Male,Master,120158,823.55,2025-08-07 15:09:28.487264,Electronics,3.5,39.02,33.44,856.99,321.35,535.64,153.04,0.69,5476,1.62,2,False,True,False,False,False,True,False,False,65+,High,Medium,Good,Medium Discount,Q1,"(-0.0139, 4.784]",2025,8,August,7,3,Thursday,3,32,0,0,0,20307,Summer,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811,56,Female,High School,30800,3933.17,2025-05-11 15:09:28.487267,Electronics,3.1,10.06,27.14,3960.31,395.68,3564.63,1149.88,12.77,3136,0.55,0,True,False,False,False,False,True,False,False,51-65,Lower-Middle,Very High,Good,Low Discount,Q4,"(9.558, 14.332]",2025,5,May,11,6,Sunday,2,19,1,0,0,20219,Spring,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
812,62,Other,PhD,57823,3674.88,2025-10-28 15:09:28.487269,Clothing,1.2,4.0,41.64,3716.52,147.0,3569.52,2974.6,6.36,3844,0.93,3,False,False,True,False,True,False,False,False,51-65,Middle,Very High,Poor,No Discount,Q4,"(4.784, 9.558]",2025,10,October,28,1,Tuesday,4,44,0,0,0,20389,Fall,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
813,70,Male,Bachelor,128575,1927.93,2025-05-23 15:09:28.487272,Food,1.9,23.72,6.25,1934.18,457.3,1476.88,777.31,1.5,4900,1.84,1,False,True,False,False,False,False,True,False,65+,High,High,Poor,Low Discount,Q2,"(-0.0139, 4.784]",2025,5,May,23,4,Friday,2,21,0,0,0,20231,Spring,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814,59,Other,PhD,83878,135.72,2025-09-08 15:09:28.487276,Electronics,3.0,0.5,6.49,142.21,0.68,141.53,47.18,0.16,3481,1.42,3,False,False,True,False,False,True,False,False,51-65,Upper-Middle,Low,Fair,No Discount,Q1,"(-0.0139, 4.784]",2025,9,September,8,0,Monday,3,37,0,0,0,20339,Fall,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
815,75,Female,Master,38708,4196.6,2025-11-05 15:09:28.487278,Clothing,2.2,4.24,27.84,4224.4400000000005,177.94,4046.5,1839.32,10.84,5625,0.52,2,True,False,False,False,True,False,False,False,65+,Lower-Middle,Very High,Fair,No Discount,Q4,"(9.558, 14.332]",2025,11,November,5,2,Wednesday,4,45,0,0,0,20397,Fall,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816,56,Other,PhD,32819,66.98,2025-08-21 15:09:28.487281,Books,1.7,40.38,47.32,114.30000000000001,27.05,87.25,51.32,0.2,3136,0.59,3,False,False,True,True,False,False,False,False,51-65,Lower-Middle,Very Low,Poor,High Discount,Q1,"(-0.0139, 4.784]",2025,8,August,21,3,Thursday,3,34,0,0,0,20321,Summer,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
817,31,Other,PhD,94905,3521.46,2026-01-05 15:09:28.487284,Clothing,3.0,38.57,20.75,3542.21,1358.23,2183.98,727.99,3.71,961,3.06,3,False,False,True,False,True,False,False,False,26-35,Upper-Middle,Very High,Fair,Medium Discount,Q3,"(-0.0139, 4.784]",2026,1,January,5,0,Monday,1,2,0,0,0,20458,Winter,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
818,48,Other,Master,83870,4851.58,2025-05-12 15:09:28.487287,Clothing,2.3,45.76,16.35,4867.93,2220.08,2647.85,1151.24,5.78,2304,1.75,2,False,False,True,False,True,False,False,False,36-50,Upper-Middle,Very High,Fair,High Discount,Q3,"(4.784, 9.558]",2025,5,May,12,0,Monday,2,20,0,0,0,20220,Spring,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
819,75,Other,Bachelor,29283,2193.93,2025-08-27 15:09:28.487290,Electronics,2.0,42.73,30.33,2224.2599999999998,937.47,1286.79,643.4,7.49,5625,0.39,1,False,False,True,False,False,True,False,False,65+,Low,Very High,Poor,High Discount,Q2,"(4.784, 9.558]",2025,8,August,27,2,Wednesday,3,35,0,0,0,20327,Summer,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820,22,Male,High School,50573,1182.52,2025-09-09 15:09:28.487293,Home,2.9,34.16,46.52,1229.04,403.95,825.09,284.51,2.34,484,2.3,0,False,True,False,False,False,False,False,True,18-25,Middle,High,Fair,Medium Discount,Q1,"(-0.0139, 4.784]",2025,9,September,9,1,Tuesday,3,37,0,0,0,20340,Fall,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821,52,Male,Bachelor,98707,3527.31,2025-03-04 15:09:28.487296,Home,1.5,2.62,41.85,3569.16,92.42,3476.74,2317.83,3.57,2704,1.9,1,False,True,False,False,False,False,False,True,51-65,Upper-Middle,Very High,Poor,No Discount,Q4,"(-0.0139, 4.784]",2025,3,March,4,1,Tuesday,1,10,0,0,0,20151,Spring,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
822,40,Female,Master,50933,4087.47,2025-03-15 15:09:28.487298,Home,4.7,39.14,49.77,4137.24,1599.84,2537.4,539.87,8.03,1600,1.27,2,True,False,False,False,False,False,False,True,36-50,Middle,Very High,Excellent,Medium Discount,Q3,"(4.784, 9.558]",2025,3,March,15,5,Saturday,1,11,1,0,0,20162,Spring,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
